season,week,celebrity,is_eliminated,rule_used,actual_judge_metric,est_fan_support_mean,est_fan_support_std,valid_samples_count
10,3,Aiden Turner,False,percent,0.09852216748768472,0.10806260197929189,0.09493698387459025,16871
10,3,Niecy Nash,False,percent,0.10344827586206896,0.10828065278991594,0.09552209603344959,16871
10,3,Buzz Aldrin,True,percent,0.06403940886699507,0.02326730595920409,0.01640100397230306,16871
10,3,Chad Ochocinco,False,percent,0.09852216748768472,0.10869100165850858,0.09483737743097101,16871
10,3,Evan Lysacek,False,percent,0.12807881773399013,0.10532184154244661,0.09470125714632484,16871
10,3,Pamela Anderson,False,percent,0.10344827586206896,0.10819345886735302,0.09465585894773483,16871
10,3,Nicole Scherzinger,False,percent,0.11330049261083744,0.10585095350132132,0.09431012597891024,16871
10,3,Erin Andrews,False,percent,0.11330049261083744,0.10555361504443145,0.09287656255774705,16871
10,3,Kate Gosselin,False,percent,0.07389162561576354,0.11970557703374739,0.09477170163733349,16871
10,3,Jake Pavelka,False,percent,0.10344827586206896,0.1070729916237779,0.09534472462734116,16871
10,4,Aiden Turner,True,percent,0.0889487870619946,0.020078181570442912,0.015458198588734626,11385
10,4,Niecy Nash,False,percent,0.09703504043126684,0.13018117532043444,0.10319119734584759,11385
10,4,Chad Ochocinco,False,percent,0.11859838274932613,0.11812866880312357,0.1017467753131814,11385
10,4,Evan Lysacek,False,percent,0.14016172506738542,0.11573223868255983,0.10183061498154254,11385
10,4,Pamela Anderson,False,percent,0.12668463611859837,0.11548277744677786,0.10129147833976081,11385
10,4,Nicole Scherzinger,False,percent,0.13477088948787064,0.11454181979591573,0.10087129796914161,11385
10,4,Erin Andrews,False,percent,0.10512129380053908,0.12272991704752327,0.10145440398893295,11385
10,4,Kate Gosselin,False,percent,0.08625336927223719,0.13779692443994465,0.10281418818690359,11385
10,4,Jake Pavelka,False,percent,0.10242587601078167,0.12532829689327746,0.10261697836902381,11385
10,5,Niecy Nash,False,percent,0.10404624277456646,0.14631916138080062,0.11636290805737357,15705
10,5,Chad Ochocinco,False,percent,0.10404624277456646,0.1462666640220476,0.11460959411740429,15705
10,5,Evan Lysacek,False,percent,0.1560693641618497,0.13289059402085523,0.1150739288873886,15705
10,5,Pamela Anderson,False,percent,0.12138728323699421,0.13841229257408252,0.1147543518236496,15705
10,5,Nicole Scherzinger,False,percent,0.16763005780346818,0.13381300603683235,0.11727544753314097,15705
10,5,Erin Andrews,False,percent,0.12716763005780346,0.1364356998564585,0.1152010200945052,15705
10,5,Kate Gosselin,True,percent,0.08670520231213873,0.02879546667794492,0.021325740283595813,15705
10,5,Jake Pavelka,False,percent,0.1329479768786127,0.13706711543097724,0.11695037779526347,15705
10,6,Niecy Nash,False,percent,0.12440137359311731,0.17376242880767145,0.12828780287949285,12698
10,6,Chad Ochocinco,False,percent,0.148325377166335,0.15966101440247069,0.12767951842509065,12698
10,6,Evan Lysacek,False,percent,0.12918703555466454,0.16958445540711642,0.12743537356991844,12698
10,6,Pamela Anderson,False,percent,0.14354019367528983,0.1606275662751072,0.12711587685577297,12698
10,6,Nicole Scherzinger,False,percent,0.17224890226905065,0.15393438783785574,0.12802773421977814,12698
10,6,Erin Andrews,False,percent,0.16267997069846646,0.15406329166013472,0.12902640116655376,12698
10,6,Jake Pavelka,True,percent,0.11961714704307622,0.02836685560964313,0.022060281848903275,12698
10,7,Niecy Nash,False,percent,0.15755627009646303,0.20523390473162215,0.1408152453286546,8987
10,7,Chad Ochocinco,False,percent,0.16720257234726688,0.19599073851515122,0.14179246202448215,8987
10,7,Evan Lysacek,False,percent,0.17363344051446947,0.18750867791645445,0.1378307124497635,8987
10,7,Pamela Anderson,True,percent,0.16398713826366562,0.02839104817376495,0.024007810877294842,8987
10,7,Nicole Scherzinger,False,percent,0.17363344051446947,0.18711839882384623,0.13881076331135384,8987
10,7,Erin Andrews,False,percent,0.16398713826366562,0.19575723183915883,0.13856377788829746,8987
10,8,Niecy Nash,True,percent,0.16996047430830039,0.05002169891060075,0.037923362037503815,15304
10,8,Chad Ochocinco,False,percent,0.17786561264822132,0.2561307557486373,0.1675459651759527,15304
10,8,Evan Lysacek,False,percent,0.20948616600790512,0.23577297141503936,0.16976151482863303,15304
10,8,Nicole Scherzinger,False,percent,0.23320158102766797,0.224005002969048,0.1671230457267736,15304
10,8,Erin Andrews,False,percent,0.20948616600790512,0.234069570956677,0.1664043193600753,15304
10,9,Chad Ochocinco,True,percent,0.2300884955752212,0.06831228920274551,0.052597132116577155,15481
10,9,Evan Lysacek,False,percent,0.26106194690265483,0.3058249549465243,0.19464392840575354,15481
10,9,Nicole Scherzinger,False,percent,0.26106194690265483,0.3075940153031185,0.19380480997520308,15481
10,9,Erin Andrews,False,percent,0.24778761061946902,0.31826874054761173,0.19484994077695547,15481
11,1,David Hasselhoff,True,percent,0.06607929515418502,0.012342740882741865,0.009789656972261711,9656
11,1,Florence Henderson,False,percent,0.07929515418502202,0.08956186187933447,0.07790700076119918,9656
11,1,Kyle Massey,False,percent,0.1013215859030837,0.0868996869146558,0.07939995985891282,9656
11,1,Jennifer Grey,False,percent,0.10572687224669602,0.08631509118539173,0.07966655784119898,9656
11,1,Rick Fox,False,percent,0.09691629955947136,0.08506624145892304,0.07815102186917498,9656
11,1,Kurt Warner,False,percent,0.08370044052863435,0.08760784620457937,0.07834778363027038,9656
11,1,Margaret Cho,False,percent,0.06607929515418502,0.09788096160627603,0.07707040155764713,9656
11,1,Michael Bolton,False,percent,0.07048458149779735,0.09458439843586322,0.07852855864492192,9656
11,1,Brandy,False,percent,0.1013215859030837,0.08516281289969566,0.07727109697218877,9656
11,1,The Situation,False,percent,0.06607929515418502,0.09720681114719677,0.07805630615555399,9656
11,1,Audrina Patridge,False,percent,0.08370044052863435,0.08851597839286693,0.079441552720417,9656
11,1,Bristol Palin,False,percent,0.07929515418502202,0.08885556899247575,0.0784626897982709,9656
11,2,Florence Henderson,False,percent,0.08597285067873305,0.0984812588845065,0.0866069278313188,18774
11,2,Kyle Massey,False,percent,0.0995475113122172,0.09663764585437198,0.08715793829565598,18774
11,2,Jennifer Grey,False,percent,0.10859728506787332,0.0962576377289178,0.08660937871017817,18774
11,2,Rick Fox,False,percent,0.09502262443438915,0.09636533981813647,0.08641331729202652,18774
11,2,Kurt Warner,False,percent,0.09502262443438915,0.0972577744783021,0.0868838846816,18774
11,2,Margaret Cho,False,percent,0.081447963800905,0.10036753595663946,0.08647352595329334,18774
11,2,Michael Bolton,True,percent,0.05429864253393666,0.022518896606727092,0.015141146023575285,18774
11,2,Brandy,False,percent,0.09502262443438915,0.09813755065990536,0.08775688592570821,18774
11,2,The Situation,False,percent,0.081447963800905,0.10054393707871641,0.08712528778855545,18774
11,2,Audrina Patridge,False,percent,0.10407239819004527,0.09642340444042691,0.08675495746699792,18774
11,2,Bristol Palin,False,percent,0.0995475113122172,0.09700901849334921,0.08765813485480453,18774
11,3,Florence Henderson,False,percent,0.09049773755656108,0.11382784791143866,0.09456163316411517,11433
11,3,Kyle Massey,False,percent,0.10407239819004524,0.10757106313840471,0.09428091630877572,11433
11,3,Jennifer Grey,False,percent,0.10859728506787329,0.10644510924049509,0.09447548822068472,11433
11,3,Rick Fox,False,percent,0.10859728506787329,0.10605998078981745,0.09384166093650555,11433
11,3,Kurt Warner,False,percent,0.10407239819004524,0.10859822798211399,0.09532942188151501,11433
11,3,Margaret Cho,True,percent,0.08144796380090497,0.016323395758659966,0.01225769532487773,11433
11,3,Brandy,False,percent,0.10859728506787329,0.10656079457894313,0.09439597345128263,11433
11,3,The Situation,False,percent,0.09049773755656108,0.11302726246505855,0.09362736852377032,11433
11,3,Audrina Patridge,False,percent,0.1176470588235294,0.10427067367459511,0.09182481496705992,11433
11,3,Bristol Palin,False,percent,0.08597285067873302,0.11731564446047402,0.09447718608898019,11433
11,4,Florence Henderson,False,percent,0.09776536312849161,0.12511263533827252,0.10317486536597985,14449
11,4,Kyle Massey,False,percent,0.11173184357541899,0.12143978754753716,0.10501601790581161,14449
11,4,Jennifer Grey,False,percent,0.1564245810055866,0.11618711452670459,0.10394688097405641,14449
11,4,Rick Fox,False,percent,0.10893854748603352,0.12087779527334953,0.10413451892397003,14449
11,4,Kurt Warner,False,percent,0.09497206703910614,0.1260157712127842,0.10245418845141825,14449
11,4,Brandy,False,percent,0.1340782122905028,0.11684935421425974,0.10311967777012196,14449
11,4,The Situation,True,percent,0.0782122905027933,0.023224908095238212,0.017428940939735186,14449
11,4,Audrina Patridge,False,percent,0.12849162011173185,0.11840713847054318,0.10370520766929874,14449
11,4,Bristol Palin,False,percent,0.08938547486033518,0.1318854953213105,0.10446028600237925,14449
11,5,Florence Henderson,True,percent,0.11538461538461538,0.01947546543355791,0.015548067018410114,8360
11,5,Kyle Massey,False,percent,0.10989010989010989,0.150746295864621,0.10984867757029484,8360
11,5,Jennifer Grey,False,percent,0.13736263736263737,0.13249099406915718,0.11076210193445897,8360
11,5,Rick Fox,False,percent,0.13186813186813187,0.13223971872988408,0.10994908269242644,8360
11,5,Kurt Warner,False,percent,0.13186813186813187,0.1332143047014046,0.10933445366863824,8360
11,5,Brandy,False,percent,0.14835164835164835,0.13101390929237824,0.11180467581273905,8360
11,5,Audrina Patridge,False,percent,0.12637362637362637,0.13670881230021714,0.11041726394669107,8360
11,5,Bristol Palin,False,percent,0.0989010989010989,0.16411049960877905,0.10988315541708187,8360
11,6,Kyle Massey,False,percent,0.14492754323323798,0.15772427642361836,0.11076389459755548,4186
11,6,Jennifer Grey,False,percent,0.14009709211577046,0.1646183902603212,0.11161076751435507,4186
11,6,Rick Fox,False,percent,0.1449280263266591,0.1573120134190964,0.11204383887815374,4186
11,6,Kurt Warner,False,percent,0.10628006954612891,0.20126894648255028,0.11460507948776312,4186
11,6,Brandy,False,percent,0.17391314849856981,0.13318860772485466,0.10985261006180938,4186
11,6,Audrina Patridge,True,percent,0.1545889285615942,0.018988056690838574,0.01618948713186001,4186
11,6,Bristol Palin,False,percent,0.13526519171803963,0.16689970899872056,0.109025225005441,4186
11,7,Kyle Massey,False,percent,0.1606714628297362,0.20128275864867468,0.13815145568948115,8563
11,7,Jennifer Grey,False,percent,0.1750599520383693,0.18864930008788303,0.1390442828342206,8563
11,7,Rick Fox,True,percent,0.16546762589928057,0.028641593040283395,0.023892020110468024,8563
11,7,Kurt Warner,False,percent,0.16786570743405277,0.19190158402930826,0.13870717659058826,8563
11,7,Brandy,False,percent,0.1750599520383693,0.18632703710793583,0.13736247723439396,8563
11,7,Bristol Palin,False,percent,0.15587529976019185,0.20319772708591533,0.13740498498469078,8563
11,8,Kyle Massey,False,percent,0.2113207547169811,0.23046631911325546,0.16528964716533626,13401
11,8,Jennifer Grey,False,percent,0.2150943396226415,0.23229643794937174,0.1677031272577435,13401
11,8,Kurt Warner,True,percent,0.1811320754716981,0.045760017124839784,0.03529949109356781,13401
11,8,Brandy,False,percent,0.2150943396226415,0.23062500114801,0.16624897053477014,13401
11,8,Bristol Palin,False,percent,0.1773584905660377,0.26085222466452124,0.16511332266618253,13401
11,9,Kyle Massey,False,percent,0.25438596491228066,0.30675045657824057,0.182335446834275,12544
11,9,Jennifer Grey,False,percent,0.2631578947368421,0.30063139653640564,0.181791398598221,12544
11,9,Brandy,True,percent,0.25,0.06306622047085697,0.0484756608380534,12544
11,9,Bristol Palin,False,percent,0.23245614035087722,0.32955192641449693,0.1818860236955102,12544
12,2,Ralph Macchio,False,percent,0.09722222222222222,0.0950697366575238,0.08511172680254234,8574
12,2,Chelsea Kane,False,percent,0.08333333333333333,0.10387814587420643,0.08624713100353674,8574
12,2,Kirstie Alley,False,percent,0.0925925925925926,0.09718609706554734,0.08612719774603661,8574
12,2,Hines Ward,False,percent,0.10648148148148148,0.09440068959817827,0.08415765141032003,8574
12,2,Sugar Ray Leonard,False,percent,0.0787037037037037,0.10437769896902545,0.08273846268919419,8574
12,2,Chris Jericho,False,percent,0.10648148148148148,0.09432966024642939,0.08537501084224179,8574
12,2,Petra Nemcova,False,percent,0.08333333333333333,0.10166365605152437,0.08580740419739666,8574
12,2,Mike Catherwood,True,percent,0.0787037037037037,0.012220160476410969,0.009632428623043554,8574
12,2,Romeo,False,percent,0.10648148148148148,0.0944778555006203,0.085971616193552,8574
12,2,Wendy Williams,False,percent,0.0787037037037037,0.10369820888641286,0.08316733535709112,8574
12,2,Kendra Wilkinson,False,percent,0.08796296296296297,0.09869809067412107,0.08335203119080682,8574
12,3,Ralph Macchio,False,percent,0.09813084112149531,0.11093144337984716,0.09683936540141926,16050
12,3,Chelsea Kane,False,percent,0.10747663551401868,0.10730979457163241,0.09550389491712162,16050
12,3,Kirstie Alley,False,percent,0.09813084112149531,0.11004645787120182,0.09632324675163742,16050
12,3,Hines Ward,False,percent,0.11682242990654206,0.10597958655635324,0.09578322188840156,16050
12,3,Sugar Ray Leonard,False,percent,0.09345794392523364,0.11157815400533386,0.09562119156399457,16050
12,3,Chris Jericho,False,percent,0.09813084112149531,0.11003644619986586,0.09468230515558461,16050
12,3,Petra Nemcova,False,percent,0.11682242990654206,0.10508885472424835,0.09463062399294112,16050
12,3,Romeo,False,percent,0.09345794392523364,0.11135459937486644,0.09535364421306383,16050
12,3,Wendy Williams,True,percent,0.07009345794392523,0.021205320614451094,0.014673149762211748,16050
12,3,Kendra Wilkinson,False,percent,0.10747663551401868,0.10646934270219952,0.09498140368448223,16050
12,4,Ralph Macchio,False,percent,0.12135922330097088,0.11870851761967598,0.10167000488696529,8161
12,4,Chelsea Kane,False,percent,0.12621359223300968,0.11502872356901235,0.09969559222599916,8161
12,4,Kirstie Alley,False,percent,0.10679611650485436,0.12438934385474443,0.10059541565316425,8161
12,4,Hines Ward,False,percent,0.12135922330097088,0.11831812651406139,0.10015947956067837,8161
12,4,Sugar Ray Leonard,True,percent,0.10194174757281553,0.015591836377992697,0.012506160840951732,8161
12,4,Chris Jericho,False,percent,0.1116504854368932,0.12212378135393871,0.10289320657853247,8161
12,4,Petra Nemcova,False,percent,0.1116504854368932,0.120228119790236,0.1000066671816059,8161
12,4,Romeo,False,percent,0.1116504854368932,0.12145222513091135,0.09924235976027,8161
12,4,Kendra Wilkinson,False,percent,0.08737864077669902,0.14415932578942753,0.10077491522825618,8161
12,5,Ralph Macchio,False,percent,0.11340206185567009,0.15017070131929186,0.11065520529201676,9584
12,5,Chelsea Kane,False,percent,0.134020618556701,0.13500622287598993,0.11447870934939597,9584
12,5,Kirstie Alley,False,percent,0.11855670103092783,0.14236432630221132,0.11140607176712486,9584
12,5,Hines Ward,False,percent,0.13917525773195874,0.13339433759331493,0.1149689837067903,9584
12,5,Chris Jericho,False,percent,0.134020618556701,0.13474492060101212,0.11417190647357518,9584
12,5,Petra Nemcova,True,percent,0.11340206185567009,0.019499646021930692,0.015616399481230595,9584
12,5,Romeo,False,percent,0.134020618556701,0.13494976686590876,0.11287749187233928,9584
12,5,Kendra Wilkinson,False,percent,0.11340206185567009,0.1498700784203399,0.11264360830011556,9584
12,6,Ralph Macchio,False,percent,0.1333333333333333,0.16809602726010453,0.12862123024046382,12840
12,6,Chelsea Kane,False,percent,0.15555555555555556,0.15785513929452646,0.12797850407620462,12840
12,6,Kirstie Alley,False,percent,0.14444444444444443,0.16447103437328578,0.13011784536892493,12840
12,6,Hines Ward,False,percent,0.15,0.15923916533350438,0.12780762895392583,12840
12,6,Chris Jericho,True,percent,0.1222222222222222,0.027001787623875253,0.02076072897012735,12840
12,6,Romeo,False,percent,0.15555555555555556,0.1576228398855325,0.1286304912099968,12840
12,6,Kendra Wilkinson,False,percent,0.1388888888888889,0.16571400622917007,0.12995760759380215,12840
12,7,Ralph Macchio,False,percent,0.17506631299734748,0.18791823388417625,0.14081144584479172,9230
12,7,Chelsea Kane,False,percent,0.16976127320954906,0.19271536750437177,0.14293833267869807,9230
12,7,Kirstie Alley,False,percent,0.15915119363395225,0.204460810997637,0.1435445911854002,9230
12,7,Hines Ward,False,percent,0.17506631299734748,0.18612960656732336,0.13842019797627536,9230
12,7,Romeo,False,percent,0.15915119363395225,0.19995460311765098,0.1399442175858958,9230
12,7,Kendra Wilkinson,True,percent,0.16180371352785147,0.028821377928840392,0.02426059609411761,9230
12,8,Ralph Macchio,False,percent,0.17692307692307696,0.26212655960471454,0.15694709092898768,9992
12,8,Chelsea Kane,False,percent,0.21153846153846154,0.22733077048782252,0.15672970284915208,9992
12,8,Kirstie Alley,False,percent,0.20384615384615387,0.23709789998845154,0.15693305757516343,9992
12,8,Hines Ward,False,percent,0.2076923076923077,0.23305701545672733,0.15692907623894156,9992
12,8,Romeo,True,percent,0.2,0.0403877544622835,0.0328272460473934,9992
12,9,Ralph Macchio,True,percent,0.2042553191489362,0.07945118360150327,0.05777550938659849,18604
12,9,Chelsea Kane,False,percent,0.31063829787234043,0.2853974384038147,0.19963701940000056,18604
12,9,Kirstie Alley,False,percent,0.22978723404255322,0.32634415384750254,0.19563463091300434,18604
12,9,Hines Ward,False,percent,0.25531914893617025,0.30880722414717476,0.19648294921123202,18604
13,1,Elisabetta Canalis,False,percent,0.06912442396313365,0.0969323360753219,0.08030271259995272,11345
13,1,David Arquette,False,percent,0.08294930875576037,0.08859160103890856,0.07871323611509347,11345
13,1,Ricki Lake,False,percent,0.09216589861751152,0.0867264858195754,0.08001094741701789,11345
13,1,J.R. Martinez,False,percent,0.10138248847926268,0.08687656861850063,0.07971484197494277,11345
13,1,Metta World Peace (Ron),True,percent,0.06451612903225808,0.013275641462246997,0.010054763077531465,11345
13,1,Hope Solo,False,percent,0.09677419354838711,0.08678089958309669,0.07866927238396638,11345
13,1,Chynna Phillips,False,percent,0.10138248847926268,0.08870889504280051,0.08113686243960064,11345
13,1,Kristin Cavallari,False,percent,0.08755760368663594,0.08805460024195587,0.07975319269730706,11345
13,1,Carson Kressley,False,percent,0.0783410138248848,0.09044767725104366,0.07859757427076987,11345
13,1,Chaz Bono,False,percent,0.0783410138248848,0.09022852960920376,0.07875913494697671,11345
13,1,Nancy Grace,False,percent,0.07373271889400922,0.09121510969141593,0.0786456968265703,11345
13,1,Rob Kardashian,False,percent,0.07373271889400922,0.09216165556593046,0.07882690836628611,11345
13,2,Elisabetta Canalis,True,percent,0.09417040358744395,0.008217940920909605,0.00721053698666383,2907
13,2,David Arquette,False,percent,0.08071748878923768,0.10857621663287219,0.07798127885026823,2907
13,2,Ricki Lake,False,percent,0.1031390134529148,0.0910497985628102,0.0822197527040969,2907
13,2,J.R. Martinez,False,percent,0.09865470852017938,0.09222666315331465,0.0795532192435462,2907
13,2,Hope Solo,False,percent,0.08520179372197309,0.10376517493532378,0.07890343311397649,2907
13,2,Chynna Phillips,False,percent,0.09417040358744395,0.09657245799292849,0.0819403698984396,2907
13,2,Kristin Cavallari,False,percent,0.09865470852017938,0.09066689576785068,0.07616423898913921,2907
13,2,Carson Kressley,False,percent,0.08071748878923768,0.10889467823220512,0.08033343337681388,2907
13,2,Chaz Bono,False,percent,0.07623318385650225,0.11123305795238607,0.07627278780603387,2907
13,2,Nancy Grace,False,percent,0.09417040358744395,0.09448724624220477,0.07671987924013952,2907
13,2,Rob Kardashian,False,percent,0.09417040358744395,0.09430986960719376,0.07743340668203119,2907
13,3,David Arquette,False,percent,0.10126582278481013,0.10747479950897743,0.08695239989550237,4188
13,3,Ricki Lake,False,percent,0.11392405063291139,0.09963788291990798,0.08732105418078663,4188
13,3,J.R. Martinez,False,percent,0.10970464135021096,0.10317546863975398,0.08873324802045407,4188
13,3,Hope Solo,False,percent,0.10126582278481013,0.10782731921787875,0.0862660716614431,4188
13,3,Chynna Phillips,False,percent,0.10970464135021096,0.10094529487048438,0.08671087842080957,4188
13,3,Kristin Cavallari,True,percent,0.10126582278481013,0.010271036816266397,0.008965102644454617,4188
13,3,Carson Kressley,False,percent,0.09704641350210971,0.1110128721156698,0.08636388263750465,4188
13,3,Chaz Bono,False,percent,0.0759493670886076,0.13164549418378288,0.08504345448472539,4188
13,3,Nancy Grace,False,percent,0.08860759493670886,0.11943646032851374,0.08792104015335354,4188
13,3,Rob Kardashian,False,percent,0.10126582278481013,0.10857337139876484,0.08845236607235687,4188
13,4,David Arquette,False,percent,0.11004784688995214,0.12172318999289454,0.10113846011963726,8333
13,4,Ricki Lake,False,percent,0.138755980861244,0.11379387495307425,0.10001303432359866,8333
13,4,J.R. Martinez,False,percent,0.12440191387559807,0.11537863981655185,0.09963389581563552,8333
13,4,Hope Solo,False,percent,0.11483253588516745,0.11909957032576618,0.1011774627079743,8333
13,4,Chynna Phillips,True,percent,0.10047846889952153,0.01598994667717003,0.013158710307586013,8333
13,4,Carson Kressley,False,percent,0.09569377990430622,0.13524884269335813,0.10073770997543874,8333
13,4,Chaz Bono,False,percent,0.10047846889952153,0.12935598876724586,0.10050956445584634,8333
13,4,Nancy Grace,False,percent,0.10047846889952153,0.12999524300309265,0.10080842687517348,8333
13,4,Rob Kardashian,False,percent,0.11483253588516745,0.11941470377084631,0.10108683051986657,8333
13,5,David Arquette,False,percent,0.13297872340425532,0.13597141011181074,0.11397296132356902,13292
13,5,Ricki Lake,False,percent,0.1276595744680851,0.13859551932309386,0.11597056489771698,13292
13,5,J.R. Martinez,False,percent,0.14893617021276595,0.13349851479941416,0.11572043461052192,13292
13,5,Hope Solo,False,percent,0.1276595744680851,0.138939955625955,0.1143516141081016,13292
13,5,Carson Kressley,True,percent,0.10106382978723404,0.023943605452897393,0.017689447500069188,13292
13,5,Chaz Bono,False,percent,0.11170212765957446,0.14715578121962133,0.11543322233451853,13292
13,5,Nancy Grace,False,percent,0.11702127659574467,0.1436806035823066,0.11607930964489334,13292
13,5,Rob Kardashian,False,percent,0.13297872340425532,0.13821460988490047,0.11591174135421053,13292
13,6,David Arquette,False,percent,0.13855421686746988,0.16153610390731887,0.12748145741056463,13713
13,6,Ricki Lake,False,percent,0.17469879518072287,0.15312110434960985,0.1296599642336565,13713
13,6,J.R. Martinez,False,percent,0.17469879518072287,0.15203708944994695,0.1292782513386426,13713
13,6,Hope Solo,False,percent,0.12048192771084337,0.17580913460018022,0.12957275357965192,13713
13,6,Chaz Bono,True,percent,0.1144578313253012,0.030518232486741778,0.023266914524011327,13713
13,6,Nancy Grace,False,percent,0.14457831325301204,0.1615793376092459,0.1292365895473929,13713
13,6,Rob Kardashian,False,percent,0.1325301204819277,0.16539899759695434,0.12705324323928915,13713
13,7,David Arquette,True,percent,0.16040955631399317,0.02955989632727932,0.024076431701055025,9697
13,7,Ricki Lake,False,percent,0.18088737201365188,0.18566751716456395,0.1437957558336557,9697
13,7,J.R. Martinez,False,percent,0.16382252559726962,0.1971001682527649,0.14191264739937554,9697
13,7,Hope Solo,False,percent,0.17064846416382254,0.19015475338691804,0.14187247867181949,9697
13,7,Nancy Grace,False,percent,0.1501706484641638,0.21029157818853078,0.14106401134705882,9697
13,7,Rob Kardashian,False,percent,0.17406143344709896,0.18722608667994067,0.1417009721084693,9697
13,8,Ricki Lake,False,percent,0.20077220077220076,0.2380963786924664,0.1690502178889427,15510
13,8,J.R. Martinez,False,percent,0.23166023166023167,0.22784672325161318,0.17143711188273228,15510
13,8,Hope Solo,False,percent,0.20077220077220076,0.24186657215842317,0.16972531623943526,15510
13,8,Nancy Grace,True,percent,0.16988416988416988,0.049837333001581524,0.0377414119902262,15510
13,8,Rob Kardashian,False,percent,0.19691119691119693,0.24235299289591697,0.16944389108128696,15510
13,9,Ricki Lake,False,percent,0.2827007708893286,0.29501679683382337,0.19856253540615545,18269
13,9,J.R. Martinez,False,percent,0.2362879168266533,0.3257812671880982,0.19872948509908747,18269
13,9,Hope Solo,True,percent,0.20675023945248716,0.0787063106374123,0.05732710267061944,18269
13,9,Rob Kardashian,False,percent,0.27426107283153095,0.30049562534066804,0.19909123558875486,18269
14,2,William Levy,False,percent,0.0929368029739777,0.08775898803016165,0.08065598861313775,12594
14,2,Jack Wagner,False,percent,0.07806691449814127,0.09188051620180131,0.07951210561618108,12594
14,2,Sherri Sheperd,False,percent,0.08550185873605948,0.08835187415706298,0.07819442387957025,12594
14,2,Jaleel White,False,percent,0.08178438661710036,0.08943296098137107,0.07965209625084087,12594
14,2,Roshon Fegan,False,percent,0.0966542750929368,0.08794076282205662,0.07951181068161466,12594
14,2,Melissa Gilbert,False,percent,0.07434944237918216,0.09192607762903834,0.0793997954518672,12594
14,2,Martina Navratilova,True,percent,0.06319702602230483,0.014036568250502793,0.010156994270156504,12594
14,2,Donald Driver,False,percent,0.08921933085501858,0.08842182844088463,0.07934464834271193,12594
14,2,Gavin DeGraw,False,percent,0.07806691449814127,0.09181107775433178,0.08046883853269123,12594
14,2,Gladys Knight,False,percent,0.07063197026022304,0.09430837231766995,0.07937883611499455,12594
14,2,Katherine Jenkins,False,percent,0.0966542750929368,0.08716545350684349,0.07945842298959675,12594
14,2,Maria Menounos,False,percent,0.0929368029739777,0.08696551990827601,0.07828190078854937,12594
14,3,William Levy,False,percent,0.09999999999999999,0.09414146645881995,0.08340818011860585,6281
14,3,Jack Wagner,True,percent,0.0857142857142857,0.009992985020953898,0.00839408959720649,6281
14,3,Sherri Sheperd,False,percent,0.0857142857142857,0.10167855043784645,0.08423813637982949,6281
14,3,Jaleel White,False,percent,0.08928571428571429,0.09942692076698006,0.08329901207507921,6281
14,3,Roshon Fegan,False,percent,0.08928571428571429,0.09970160998725452,0.08426266732765855,6281
14,3,Melissa Gilbert,False,percent,0.0857142857142857,0.10315110001171723,0.084177932252388,6281
14,3,Donald Driver,False,percent,0.09285714285714285,0.09772074605168102,0.08348168684013839,6281
14,3,Gavin DeGraw,False,percent,0.0857142857142857,0.10200754440248704,0.0841836649494058,6281
14,3,Gladys Knight,False,percent,0.0857142857142857,0.1010071740536412,0.08338671640977253,6281
14,3,Katherine Jenkins,False,percent,0.10357142857142855,0.0944969867900763,0.0836809491768027,6281
14,3,Maria Menounos,False,percent,0.09642857142857142,0.09667491601854304,0.08511752307881236,6281
14,4,William Levy,False,percent,0.09442060085836909,0.11361613443475453,0.09474431950102986,8141
14,4,Sherri Sheperd,True,percent,0.09012875536480686,0.013196286212883943,0.010579744294468988,8141
14,4,Jaleel White,False,percent,0.09442060085836909,0.11151095610940445,0.09260171987567956,8141
14,4,Roshon Fegan,False,percent,0.111587982832618,0.1037369340607794,0.09306192624869403,8141
14,4,Melissa Gilbert,False,percent,0.09442060085836909,0.11238429572180735,0.0914600527840695,8141
14,4,Donald Driver,False,percent,0.11587982832618025,0.10312174265527645,0.09042835342159755,8141
14,4,Gavin DeGraw,False,percent,0.09871244635193133,0.10909462886229462,0.09224230827936218,8141
14,4,Gladys Knight,False,percent,0.08583690987124463,0.11940755296764845,0.09219656759042008,8141
14,4,Katherine Jenkins,False,percent,0.10300429184549356,0.10707014283064967,0.09163326605777629,8141
14,4,Maria Menounos,False,percent,0.111587982832618,0.10686132614450164,0.09478442992764029,8141
14,5,William Levy,False,percent,0.12946428571428573,0.11797422799821027,0.10416217519011672,13908
14,5,Jaleel White,False,percent,0.10714285714285715,0.123660911390129,0.10349613937456456,13908
14,5,Roshon Fegan,False,percent,0.11607142857142858,0.12134635304684252,0.10454390386398724,13908
14,5,Melissa Gilbert,False,percent,0.09375000000000001,0.13048426451158698,0.10357500994778347,13908
14,5,Donald Driver,False,percent,0.1205357142857143,0.11943211384737283,0.1048331175157694,13908
14,5,Gavin DeGraw,True,percent,0.08482142857142858,0.021666440005775174,0.015860716829527572,13908
14,5,Gladys Knight,False,percent,0.09821428571428573,0.12678497992043428,0.10155222904214688,13908
14,5,Katherine Jenkins,False,percent,0.12946428571428573,0.11863087980072307,0.10413009673586067,13908
14,5,Maria Menounos,False,percent,0.1205357142857143,0.12001982947892434,0.10402270739017173,13908
